x,y,hh_id,hh_pop,villagename,latitude,longitude,region_nam,region_cod,constituen,constitue1,ea_type,ea_subtype,ea_type_co,ea_subty_1,ea_code,ea,id2,sq_m,sq_km,ha,status,ea_no,_a_subtype,region,constitue,_a_no,hh_size,pop_size,comments,history,eanumber,arm2,eanumber2,eas_studya,eas_stud_1,eas_stud_2,eas_stud_3,eas_stud_4,eas_stud_5,eas_stud_6,eas_stud_7,eas_stud_8,eas_stud_9,eas_stud10,eas_stud11,eas_stud12,eas_stud13,eas_stud14,eas_stud15,eas_stud16,eas_stud17,eas_stud18,eas_stud19,eas_stud20,eas_stud21,eas_stud22,eas_stud23,eas_stud24,eas_stud25,eas_stud26,eas_stud27,eas_stud28,ea_actual,intarm_actual,eas_stud31,eas_stud32,eas_stud33,eas_stud34,eas_stud35,eas_stud36,eas_stud37
23.934006,-18.145582,ZA05-0457-03,5,Costa rica,-18.14558,23.93401,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.934034,-18.144939,ZA05-0458-02,1,Costa rica,-18.144939,23.934031,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.934595,-18.144627,ZA05-0459-01,6,Costa rica,-18.14463,23.934601,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.935799,-18.143087,ZA05-0460-08,2,Costa rica,-18.143089,23.935801,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.935925,-18.14323,ZA05-0461-07,1,Costa rica,-18.14323,23.93593,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.887045,-18.185558,ZA05-0462-06,6,Mambakuli,-18.18556,23.887051,Caprivi,1,5,Linyanti,Rural,,99,,56,10599056,265,145801248,145.8,14580.12,,10599056,Communal Land,Caprivi,Linyanti,10599056,58,269,,,10599056,1,10599056,137,Caprivi,1,5,Linyanti,Rural,,99,,56,10599056,265,145801248,145.8,14580.12,,Communal Land,Caprivi,Linyanti,10599056,58,269,,,0,5,18.58736,19,138,TO51,TO,51,Communal Land,10599056,10599056,1,10599056,matched (3)
23.888199,-18.185719,ZA05-0464-04,2,Mambakuli,-18.18572,23.888201,Caprivi,1,5,Linyanti,Rural,,99,,56,10599056,265,145801248,145.8,14580.12,,10599056,Communal Land,Caprivi,Linyanti,10599056,58,269,,,10599056,1,10599056,137,Caprivi,1,5,Linyanti,Rural,,99,,56,10599056,265,145801248,145.8,14580.12,,Communal Land,Caprivi,Linyanti,10599056,58,269,,,0,5,18.58736,19,138,TO51,TO,51,Communal Land,10599056,10599056,1,10599056,matched (3)
23.888695,-18.185335,ZA05-0465-03,4,Namapa,-18.185329,23.888691,Caprivi,1,5,Linyanti,Rural,,99,,56,10599056,265,145801248,145.8,14580.12,,10599056,Communal Land,Caprivi,Linyanti,10599056,58,269,,,10599056,1,10599056,137,Caprivi,1,5,Linyanti,Rural,,99,,56,10599056,265,145801248,145.8,14580.12,,Communal Land,Caprivi,Linyanti,10599056,58,269,,,0,5,18.58736,19,138,TO51,TO,51,Communal Land,10599056,10599056,1,10599056,matched (3)
23.807226,-18.271986,ZA05-0467-01,5,Sipangu,-18.27199,23.80723,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.804075,-18.270906,ZA05-0468-10,6,Lumombo,-18.27091,23.804079,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.804491,-18.271046,ZA05-0469-09,8,Lumombo,-18.271049,23.804489,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.804928,-18.271091,ZA05-0470-06,2,Lumombo,-18.27109,23.80493,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.937553,-18.149815,ZA05-0471-05,2,Luhoto,-18.14982,23.93755,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.937506,-18.150511,ZA05-0472-04,8,Luhoto,-18.150511,23.93751,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.936609,-18.15052,ZA05-0473-03,4,Luhoto,-18.15052,23.936609,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.936197,-18.150352,ZA05-0474-02,3,Luhoto,-18.150351,23.936199,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.807898,-18.270649,ZA05-0475-01,3,Masabelo village,-18.270651,23.807899,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.804392,-18.279161,ZA05-0477-09,4,Cacara village,-18.27916,23.80439,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.805862,-18.277908,ZA05-0478-08,5,Cacara,-18.27791,23.805861,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.825386,-18.245296,ZA05-0479-07,4,Kakusile,-18.2453,23.82539,Caprivi,1,5,Linyanti,Rural,,99,,46,10599046,258,4413181.5,4.4099998,441.32001,,10599046,Communal Land,Caprivi,Linyanti,10599046,86,417,,,10599046,4,10599046,130,Caprivi,1,5,Linyanti,Rural,,99,,46,10599046,258,4413181.5,4.4099998,441.32001,,Communal Land,Caprivi,Linyanti,10599046,86,417,,,1,0,0,0,131,RO35,RO,35,Communal Land,10599046,10599046,4,10599046,matched (3)
24.01722,-18.07753,ZA05-0480-04,4,Linyanti,-18.07753,24.01722,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,10599053,Linyantint,Caprivi,Linyanti,10599053,85,311,,,10599053,2,10599053,83,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,Linyantint,Caprivi,Linyanti,10599053,85,311,,,0,0,0,0,84,TV16,TV,16,Linyantint,10599053,10599053,2,10599053,matched (3)
24.016951,-18.077564,ZA05-0481-03,4,Linyanti,-18.07756,24.016951,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,10599053,Linyantint,Caprivi,Linyanti,10599053,85,311,,,10599053,2,10599053,83,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,Linyantint,Caprivi,Linyanti,10599053,85,311,,,0,0,0,0,84,TV16,TV,16,Linyantint,10599053,10599053,2,10599053,matched (3)
24.016176,-18.076828,ZA05-0482-02,9,Linyanti,-18.07683,24.01618,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,10599053,Linyantint,Caprivi,Linyanti,10599053,85,311,,,10599053,2,10599053,83,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,Linyantint,Caprivi,Linyanti,10599053,85,311,,,0,0,0,0,84,TV16,TV,16,Linyantint,10599053,10599053,2,10599053,matched (3)
24.014816,-18.077074,ZA05-0483-01,3,Linyanti,-18.07707,24.01482,Caprivi,1,5,Linyanti,Urban,,99,,52,10599052,210,3320709.8,3.3199999,332.07001,,10599052,Linyantint,Caprivi,Linyanti,10599052,69,262,,,0,0,,82,Caprivi,1,5,Linyanti,Urban,,99,,52,10599052,210,3320709.8,3.3199999,332.07001,,Linyantint,Caprivi,Linyanti,10599052,69,262,,,1,3,11.45038,11,83,,,,Linyantint,10599052,0,0,,matched (3)
23.848858,-18.240629,ZA05-0484-10,3,Mbilajwe,-18.240629,23.84886,Caprivi,1,5,Linyanti,Rural,,99,,46,10599046,258,4413181.5,4.4099998,441.32001,,10599046,Communal Land,Caprivi,Linyanti,10599046,86,417,,,10599046,4,10599046,130,Caprivi,1,5,Linyanti,Rural,,99,,46,10599046,258,4413181.5,4.4099998,441.32001,,Communal Land,Caprivi,Linyanti,10599046,86,417,,,1,0,0,0,131,RO35,RO,35,Communal Land,10599046,10599046,4,10599046,matched (3)
23.810415,-18.269846,ZA05-0485-09,1,Kapani,-18.26985,23.81041,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.806677,-18.271191,ZA05-0486-08,5,Masabelo Village,-18.271191,23.806681,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.807344,-18.270994,ZA05-0487-07,4,Masabelo,-18.27099,23.807341,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
23.806528,-18.270645,ZA05-0488-06,5,Masabelo,-18.270639,23.80653,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
24.017517,-18.077732,ZA05-0489-05,1,Linyanti,-18.07773,24.017521,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,10599053,Linyantint,Caprivi,Linyanti,10599053,85,311,,,10599053,2,10599053,83,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,Linyantint,Caprivi,Linyanti,10599053,85,311,,,0,0,0,0,84,TV16,TV,16,Linyantint,10599053,10599053,2,10599053,matched (3)
24.017838,-18.077667,ZA05-0490-02,4,Linyanti,-18.077669,24.017839,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,10599053,Linyantint,Caprivi,Linyanti,10599053,85,311,,,10599053,2,10599053,83,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,Linyantint,Caprivi,Linyanti,10599053,85,311,,,0,0,0,0,84,TV16,TV,16,Linyantint,10599053,10599053,2,10599053,matched (3)
23.937838,-18.147583,ZA05-0490-02,8,Luhoto,-18.147579,23.93784,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.937555,-18.149183,ZA05-0491-01,1,Luhoto,-18.149179,23.937559,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
24.015816,-18.076628,ZA05-0491-01,2,Linyanti,-18.07663,24.01582,Caprivi,1,5,Linyanti,Urban,,99,,52,10599052,210,3320709.8,3.3199999,332.07001,,10599052,Linyantint,Caprivi,Linyanti,10599052,69,262,,,0,0,,82,Caprivi,1,5,Linyanti,Urban,,99,,52,10599052,210,3320709.8,3.3199999,332.07001,,Linyantint,Caprivi,Linyanti,10599052,69,262,,,1,3,11.45038,11,83,,,,Linyantint,10599052,0,0,,matched (3)
24.01531,-18.076771,ZA05-0492-10,3,Linyanti,-18.076771,24.01531,Caprivi,1,5,Linyanti,Urban,,99,,52,10599052,210,3320709.8,3.3199999,332.07001,,10599052,Linyantint,Caprivi,Linyanti,10599052,69,262,,,0,0,,82,Caprivi,1,5,Linyanti,Urban,,99,,52,10599052,210,3320709.8,3.3199999,332.07001,,Linyantint,Caprivi,Linyanti,10599052,69,262,,,1,3,11.45038,11,83,,,,Linyantint,10599052,0,0,,matched (3)
23.937197,-18.149279,ZA05-0492-10,1,Luhoto,-18.149281,23.937201,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,10599050,Communal Land,Caprivi,Linyanti,10599050,80,334,,,10599050,3,10599050,134,Caprivi,1,5,Linyanti,Rural,,99,,50,10599050,262,4611126.5,4.6100001,461.10999,,Communal Land,Caprivi,Linyanti,10599050,80,334,,,0,1,2.99401,3,135,RV07,RV,7,Communal Land,10599050,10599050,3,10599050,matched (3)
23.791826,-17.807219,ZA05-0493-09,4,Chibanga,-17.80722,23.79183,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,10599022,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,,106,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,0,0,107,,,,Communal Land,10599022,0,0,,matched (3)
23.791664,-17.806841,ZA05-0494-08,2,Chibanga,-17.806841,23.79166,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,10599022,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,,106,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,0,0,107,,,,Communal Land,10599022,0,0,,matched (3)
23.792034,-17.806662,ZA05-0495-07,1,Chibanga,-17.80666,23.79203,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,10599022,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,,106,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,0,0,107,,,,Communal Land,10599022,0,0,,matched (3)
23.785812,-17.807581,ZA05-0496-06,2,Chisozu,-17.807581,23.78581,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,10599022,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,,106,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,0,0,107,,,,Communal Land,10599022,0,0,,matched (3)
23.785555,-17.807316,ZA05-0497-05,4,Chisozu,-17.80732,23.785549,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,10599022,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,,106,Caprivi,1,5,Linyanti,Rural,,99,,22,10599022,234,16478832,16.48,1647.88,,Communal Land,Caprivi,Linyanti,10599022,69,266,,,0,0,0,0,107,,,,Communal Land,10599022,0,0,,matched (3)
23.749384,-18.247072,ZA05-0498-04,6,Mahonono,-18.24707,23.74938,Caprivi,1,5,Linyanti,Rural,,99,,43,10599043,255,2399843.3,2.4000001,239.98,,10599043,Communal Land,Caprivi,Linyanti,10599043,41,266,,,10599043,2,10599043,127,Caprivi,1,5,Linyanti,Rural,,99,,43,10599043,255,2399843.3,2.4000001,239.98,,Communal Land,Caprivi,Linyanti,10599043,41,266,,,1,0,0,0,128,TV05,TV,5,Communal Land,10599043,10599043,2,10599043,matched (3)
23.954123,-17.988441,ZA05-0499-03,2,Maluma tau,-17.98844,23.954121,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.964487,-18.007067,ZA05-0500-10,4,Dinikwe Cattle Post,-18.007071,23.964491,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
24.022264,-18.076649,ZA05-0500-10,6,Linyanti,-18.076651,24.022261,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,10599053,Linyantint,Caprivi,Linyanti,10599053,85,311,,,10599053,2,10599053,83,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,Linyantint,Caprivi,Linyanti,10599053,85,311,,,0,0,0,0,84,TV16,TV,16,Linyantint,10599053,10599053,2,10599053,matched (3)
23.895544,-17.947495,ZA05-0501-09,1,Dinikwe Cattle Post,-17.9475,23.89554,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
24.019398,-18.075434,ZA05-0502-08,9,Linyanti,-18.07543,24.0194,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,10599053,Linyantint,Caprivi,Linyanti,10599053,85,311,,,10599053,2,10599053,83,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,Linyantint,Caprivi,Linyanti,10599053,85,311,,,0,0,0,0,84,TV16,TV,16,Linyantint,10599053,10599053,2,10599053,matched (3)
23.954149,-17.988317,ZA05-0503-07,2,Malumatau,-17.988319,23.954149,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,10599026,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,0,,110,Caprivi,1,5,Linyanti,Rural,,99,,26,10599026,238,2469180928,2469.1799,246918.09,,Communal Land,Caprivi,Linyanti,10599026,51,200,,,0,19,95,95,111,,,,Communal Land,10599026,0,0,,matched (3)
23.826178,-18.256609,ZA05-0504-06,1,Silonga,-18.256611,23.82618,Caprivi,1,5,Linyanti,Rural,,99,,46,10599046,258,4413181.5,4.4099998,441.32001,,10599046,Communal Land,Caprivi,Linyanti,10599046,86,417,,,10599046,4,10599046,130,Caprivi,1,5,Linyanti,Rural,,99,,46,10599046,258,4413181.5,4.4099998,441.32001,,Communal Land,Caprivi,Linyanti,10599046,86,417,,,1,0,0,0,131,RO35,RO,35,Communal Land,10599046,10599046,4,10599046,matched (3)
23.800713,-18.281563,ZA05-0506-04,9,Ã?ongosho village,-18.281561,23.800711,Caprivi,1,5,Linyanti,Rural,,99,,44,10599044,256,1687113.9,1.6900001,168.71001,,10599044,Communal Land,Caprivi,Linyanti,10599044,76,369,,,0,0,,128,Caprivi,1,5,Linyanti,Rural,,99,,44,10599044,256,1687113.9,1.6900001,168.71001,,Communal Land,Caprivi,Linyanti,10599044,76,369,,,1,0,0,0,129,,,,Communal Land,10599044,0,0,,matched (3)
23.800879,-18.280994,ZA05-0507-03,6,Ã?ongosho village,-18.280991,23.80088,Caprivi,1,5,Linyanti,Rural,,99,,44,10599044,256,1687113.9,1.6900001,168.71001,,10599044,Communal Land,Caprivi,Linyanti,10599044,76,369,,,0,0,,128,Caprivi,1,5,Linyanti,Rural,,99,,44,10599044,256,1687113.9,1.6900001,168.71001,,Communal Land,Caprivi,Linyanti,10599044,76,369,,,1,0,0,0,129,,,,Communal Land,10599044,0,0,,matched (3)
23.800032,-18.280581,ZA05-0508-02,5,Ã?ongosho village,-18.280581,23.80003,Caprivi,1,5,Linyanti,Rural,,99,,44,10599044,256,1687113.9,1.6900001,168.71001,,10599044,Communal Land,Caprivi,Linyanti,10599044,76,369,,,0,0,,128,Caprivi,1,5,Linyanti,Rural,,99,,44,10599044,256,1687113.9,1.6900001,168.71001,,Communal Land,Caprivi,Linyanti,10599044,76,369,,,1,0,0,0,129,,,,Communal Land,10599044,0,0,,matched (3)
23.795912,-18.250305,ZA05-0509-01,6,Konisaisi village,-18.250311,23.79591,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,10599045,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,,129,Caprivi,1,5,Linyanti,Rural,,99,,45,10599045,257,4381080,4.3800001,438.10999,,Communal Land,Caprivi,Linyanti,10599045,93,439,,,0,0,0,0,130,,,,Communal Land,10599045,0,0,,matched (3)
24.022804,-18.076454,ZA05-0510-08,5,Linyanti,-18.07645,24.0228,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,10599053,Linyantint,Caprivi,Linyanti,10599053,85,311,,,10599053,2,10599053,83,Caprivi,1,5,Linyanti,Urban,,99,,53,10599053,211,1438780.1,1.4400001,143.88,,Linyantint,Caprivi,Linyanti,10599053,85,311,,,0,0,0,0,84,TV16,TV,16,Linyantint,10599053,10599053,2,10599053,matched (3)
